Origin,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
PSC,173.0,331.0,537.0,738.0,920.0,1119.0,1378.0,1612.0,1814.0,2023.0,2312.0,2603.0,2899.0,3161.0,3492.0,3814.0,4142.0,4465.0,4799.0,5135.0,5454.0,5777.0,6062.0,6360.0,6633.0,6892.0,7189.0,7473.0,7768.0,8073.0,8389.0,8721.0,9002.0,9424.0,9798.0,10095.0,10401.0,10696.0,10998.0,11217.0,11437.0,11736.0,12010.0,12229.0,12405.0,12551.0,12737.0,12937.0,13075.0,13209.0,13333.0,13472.0,13702.0,13982.0,14284.0,14596.0,14899.0,15211.0,15517.0,15887.0
PSE,72.0,126.0,187.0,247.0,309.0,381.0,473.0,533.0,592.0,652.0,716.0,798.0,869.0,926.0,988.0,1044.0,1117.0,1194.0,1287.0,1372.0,1431.0,1491.0,1559.0,1645.0,1717.0,1772.0,1832.0,1891.0,1950.0,2023.0,2108.0,2180.0,2208.0,2219.0,2248.0,2321.0,2387.0,2441.0,2502.0,2561.0,2623.0,2698.0,2790.0,2863.0,2917.0,2967.0,3025.0,3099.0,3163.0,3215.0,3276.0,3335.0,3413.0,3490.0,3583.0,3655.0,3705.0,3758.0,3827.0,3911.0
PSG,60.0,114.0,176.0,233.0,294.0,354.0,415.0,477.0,537.0,597.0,654.0,712.0,772.0,830.0,891.0,951.0,1013.0,1072.0,1134.0,1195.0,1255.0,1315.0,1373.0,1430.0,1491.0,1544.0,1605.0,1665.0,1725.0,1784.0,1845.0,1906.0,1965.0,2024.0,2080.0,2139.0,2196.0,2250.0,2312.0,2372.0,2434.0,2494.0,2556.0,2617.0,2677.0,2738.0,2794.0,2852.0,2904.0,2959.0,3020.0,3079.0,3141.0,3201.0,3263.0,3323.0,3383.0,3443.0,3496.0,3553.0
PSM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,42.0,77.0,112.0,131.0,153.0,183.0,213.0,224.0,244.0,264.0,297.0,328.0,372.0,431.0,492.0,525.0,571.0,613.0,646.0,656.0,673.0,693.0,717.0
PSP,1063.0,2139.0,3430.0,4508.0,5355.0,5806.0,6229.0,6677.0,7158.0,7830.0,8674.0,9537.0,10485.0,11510.0,12737.0,13757.0,14598.0,15191.0,15757.0,16338.0,16928.0,17666.0,18570.0,19435.0,20407.0,21369.0,22503.0,23435.0,24149.0,24644.0,25129.0,25627.0,26137.0,26816.0,27640.0,28540.0,29536.0,30539.0,31800.0,32935.0,33759.0,34334.0,34898.0,35471.0,36088.0,36927.0,37938.0,39040.0,40322.0,41561.0,43098.0,44520.0,45478.0,46142.0,46789.0,47427.0,48041.0,48920.0,49912.0,51001.0
PUB,48.0,95.0,148.0,196.0,247.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,253.0,304.0,358.0,424.0,502.0,577.0,658.0,734.0,811.0,891.0,966.0,1047.0,1124.0,1196.0,1275.0,1336.0,1408.0,1482.0,1561.0,1630.0,1709.0,1786.0,1863.0,1941.0,2014.0,2092.0
PVD,949.0,1678.0,2699.0,3694.0,4671.0,5630.0,6609.0,7581.0,8622.0,9714.0,10777.0,11849.0,12803.0,13632.0,14667.0,15733.0,16824.0,17874.0,18918.0,19956.0,20939.0,22003.0,23124.0,24283.0,25249.0,26101.0,27209.0,28389.0,29516.0,30617.0,31733.0,32907.0,33984.0,35185.0,36426.0,37662.0,39019.0,40306.0,41654.0,43276.0,44891.0,46480.0,48034.0,49561.0,50982.0,52694.0,54288.0,55796.0,57089.0,58304.0,59821.0,61296.0,62784.0,64290.0,65841.0,67357.0,68787.0,70389.0,71951.0,73484.0
PVU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,75.0,124.0,164.0,206.0,253.0,302.0,351.0,390.0,438.0,488.0,539.0,585.0,634.0,692.0,748.0,811.0,873.0,939.0,1006.0,1073.0,1140.0,1202.0,1265.0
PWM,212.0,433.0,740.0,1107.0,1529.0,2068.0,2678.0,3281.0,3744.0,4219.0,4595.0,5004.0,5359.0,5705.0,6100.0,6577.0,7063.0,7579.0,8205.0,8881.0,9592.0,10279.0,10716.0,11169.0,11548.0,11860.0,12285.0,12839.0,13375.0,13937.0,14586.0,15249.0,15789.0,16232.0,16566.0,16948.0,17667.0,18316.0,19013.0,19787.0,20645.0,21803.0,23090.0,24395.0,25538.0,26688.0,27670.0,28553.0,29253.0,29870.0,30611.0,31381.0,32259.0,33353.0,34583.0,35858.0,36898.0,37932.0,38673.0,39398.0
RAP,204.0,404.0,639.0,842.0,1130.0,1531.0,2045.0,2476.0,2741.0,2974.0,3217.0,3430.0,3646.0,3805.0,3977.0,4221.0,4459.0,4760.0,5179.0,5541.0,5782.0,5991.0,6143.0,6387.0,6541.0,6686.0,6886.0,7075.0,7269.0,7588.0,8011.0,8420.0,8729.0,9055.0,9299.0,9525.0,9752.0,9972.0,10252.0,10559.0,10947.0,11410.0,11929.0,12397.0,12776.0,13153.0,13434.0,13696.0,13955.0,14164.0,14423.0,14741.0,15117.0,15639.0,16257.0,16886.0,17415.0,17896.0,18214.0,18570.0
RDD,85.0,165.0,230.0,290.0,352.0,410.0,471.0,533.0,592.0,654.0,712.0,768.0,826.0,882.0,941.0,1027.0,1117.0,1207.0,1297.0,1390.0,1475.0,1559.0,1647.0,1726.0,1804.0,1875.0,1966.0,2043.0,2132.0,2219.0,2311.0,2400.0,2483.0,2563.0,2648.0,2738.0,2825.0,2903.0,2987.0,3077.0,3165.0,3277.0,3366.0,3449.0,3532.0,3649.0,3759.0,3873.0,3958.0,4021.0,4131.0,4251.0,4372.0,4489.0,4613.0,4736.0,4847.0,4971.0,5086.0,5204.0
RDM,158.0,305.0,489.0,664.0,844.0,1067.0,1304.0,1533.0,1721.0,1921.0,2116.0,2319.0,2497.0,2662.0,2838.0,3011.0,3065.0,3363.0,3694.0,4011.0,4279.0,4546.0,4804.0,5052.0,5256.0,5464.0,5711.0,5944.0,6209.0,6560.0,6961.0,7360.0,7708.0,8063.0,8405.0,8731.0,8993.0,9228.0,9500.0,9780.0,10084.0,10390.0,10729.0,11037.0,11418.0,11819.0,12121.0,12453.0,12704.0,12911.0,13173.0,13463.0,13830.0,14203.0,14566.0,14915.0,15257.0,15595.0,15923.0,16321.0
RDU,2635.0,4834.0,7607.0,10424.0,13400.0,16492.0,19674.0,22666.0,25394.0,28378.0,31212.0,34058.0,36453.0,38843.0,41636.0,44449.0,47627.0,50736.0,53859.0,56961.0,59809.0,62730.0,65642.0,68440.0,71011.0,73421.0,76316.0,79090.0,82085.0,85162.0,88354.0,91577.0,94500.0,97645.0,100798.0,103825.0,108003.0,112015.0,116624.0,121703.0,126961.0,132154.0,137327.0,142590.0,147303.0,152662.0,157819.0,162691.0,167360.0,171627.0,176754.0,181895.0,187436.0,192895.0,198413.0,203960.0,209257.0,214836.0,220273.0,225626.0
RFD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,103.0,193.0,257.0,306.0,368.0,419.0,467.0,510.0,567.0,616.0,666.0,714.0,760.0,852.0,920.0,974.0,1050.0,1124.0,1176.0,1221.0,1287.0,1345.0,1409.0
RHI,83.0,163.0,249.0,335.0,421.0,507.0,594.0,682.0,768.0,854.0,936.0,1023.0,1109.0,1188.0,1272.0,1353.0,1442.0,1528.0,1616.0,1705.0,1791.0,1877.0,1961.0,2038.0,2115.0,2174.0,2235.0,2295.0,2353.0,2413.0,2475.0,2537.0,2597.0,2658.0,2715.0,2772.0,2830.0,2885.0,2945.0,3000.0,3061.0,3121.0,3180.0,3242.0,3302.0,3364.0,3422.0,3483.0,3544.0,3594.0,3655.0,3713.0,3774.0,3850.0,3942.0,4034.0,4094.0,4156.0,4213.0,4273.0
RIC,1201.0,2243.0,3534.0,4821.0,6094.0,7508.0,9060.0,10644.0,12180.0,13808.0,15196.0,16515.0,17567.0,18681.0,19990.0,21252.0,22567.0,23914.0,25271.0,26702.0,28101.0,29556.0,30844.0,32076.0,33323.0,34461.0,35761.0,36984.0,38235.0,39561.0,40860.0,42246.0,43593.0,45085.0,46366.0,47552.0,49277.0,50886.0,52853.0,54701.0,56619.0,58524.0,60437.0,62396.0,64293.0,66308.0,68207.0,70088.0,71943.0,73688.0,75826.0,77916.0,80041.0,82108.0,84196.0,86323.0,88355.0,90417.0,92387.0,94390.0
RKS,114.0,168.0,230.0,284.0,341.0,395.0,452.0,509.0,563.0,620.0,671.0,727.0,783.0,834.0,886.0,938.0,992.0,1045.0,1101.0,1143.0,1199.0,1255.0,1308.0,1362.0,1415.0,1466.0,1521.0,1575.0,1632.0,1688.0,1743.0,1801.0,1855.0,1913.0,1968.0,2022.0,2078.0,2130.0,2185.0,2240.0,2295.0,2349.0,2400.0,2458.0,2513.0,2571.0,2633.0,2695.0,2756.0,2810.0,2869.0,2927.0,2988.0,3043.0,3106.0,3166.0,3226.0,3286.0,3341.0,3402.0
RNO,1084.0,2062.0,3243.0,4415.0,5604.0,6944.0,8318.0,9628.0,10776.0,11913.0,12915.0,13988.0,14960.0,15888.0,16970.0,18044.0,19141.0,20393.0,21702.0,23051.0,24334.0,25613.0,26761.0,27943.0,29091.0,30135.0,31440.0,32691.0,33984.0,35365.0,36807.0,38271.0,39571.0,40922.0,42193.0,43542.0,44957.0,46253.0,47725.0,49144.0,50649.0,52151.0,53692.0,55302.0,56860.0,58392.0,59895.0,61501.0,63027.0,64361.0,65986.0,67532.0,69196.0,70888.0,72667.0,74532.0,76329.0,78089.0,79551.0,81196.0
ROA,136.0,261.0,477.0,695.0,923.0,1143.0,1375.0,1607.0,1825.0,2048.0,2252.0,2440.0,2613.0,2775.0,2936.0,3130.0,3329.0,3522.0,3682.0,3855.0,4046.0,4247.0,4433.0,4600.0,4775.0,4930.0,5080.0,5211.0,5410.0,5600.0,5762.0,5861.0,5915.0,5972.0,6027.0,6103.0,6265.0,6444.0,6685.0,6931.0,7130.0,7326.0,7528.0,7735.0,7942.0,8140.0,8322.0,8491.0,8695.0,8875.0,9116.0,9336.0,9571.0,9820.0,10048.0,10301.0,10537.0,10813.0,11074.0,11331.0
ROC,585.0,1108.0,1797.0,2465.0,3227.0,3846.0,4524.0,5183.0,5836.0,6567.0,7298.0,7971.0,8525.0,9087.0,9693.0,10196.0,10795.0,11419.0,12046.0,12681.0,13328.0,13986.0,14597.0,15153.0,15744.0,16243.0,16859.0,17455.0,18079.0,18754.0,19456.0,20190.0,20838.0,21463.0,22059.0,22544.0,23587.0,24556.0,25664.0,26808.0,27966.0,29104.0,30255.0,31410.0,32609.0,33913.0,35204.0,36433.0,37458.0,38408.0,39693.0,40935.0,42205.0,43399.0,44636.0,45873.0,47017.0,48191.0,49377.0,50576.0
ROW,80.0,150.0,236.0,321.0,405.0,492.0,581.0,674.0,763.0,851.0,930.0,1003.0,1007.0,1011.0,1044.0,1079.0,1114.0,1148.0,1184.0,1225.0,1281.0,1337.0,1387.0,1440.0,1474.0,1504.0,1535.0,1617.0,1656.0,1686.0,1717.0,1747.0,1777.0,1808.0,1836.0,1897.0,2001.0,2103.0,2217.0,2318.0,2434.0,2547.0,2666.0,2782.0,2896.0,3012.0,3122.0,3233.0,3342.0,3437.0,3550.0,3680.0,3798.0,3905.0,4011.0,4119.0,4235.0,4357.0,4474.0,4594.0
RST,171.0,333.0,515.0,696.0,878.0,1066.0,1276.0,1477.0,1648.0,1833.0,1994.0,2156.0,2232.0,2314.0,2425.0,2536.0,2654.0,2729.0,2840.0,2954.0,3067.0,3186.0,3289.0,3350.0,3445.0,3565.0,3754.0,3984.0,4199.0,4486.0,4836.0,5184.0,5436.0,5693.0,5901.0,6095.0,6329.0,6544.0,6795.0,7012.0,7288.0,7560.0,7838.0,8116.0,8433.0,8718.0,8982.0,9250.0,9520.0,9759.0,10071.0,10315.0,10632.0,10915.0,11183.0,11469.0,11730.0,12022.0,12275.0,12544.0
RSW,3051.0,6044.0,10058.0,13090.0,15231.0,16921.0,18611.0,20154.0,21525.0,23281.0,25722.0,28694.0,31910.0,35149.0,39291.0,42300.0,44326.0,45936.0,47529.0,49019.0,50355.0,52158.0,54639.0,57571.0,60790.0,63841.0,67858.0,71404.0,73528.0,75312.0,77059.0,78656.0,79820.0,81702.0,84240.0,87253.0,90882.0,94428.0,98845.0,101923.0,104185.0,106056.0,107906.0,109600.0,111121.0,113040.0,115766.0,119098.0,122800.0,126344.0,130964.0,134642.0,137008.0,138924.0,140727.0,142427.0,144055.0,146131.0,149274.0,153084.0
SAF,106.0,213.0,361.0,534.0,712.0,889.0,1038.0,1172.0,1268.0,1356.0,1439.0,1523.0,1580.0,1653.0,1741.0,1829.0,1912.0,2020.0,2137.0,2247.0,2352.0,2462.0,2565.0,2697.0,2815.0,2922.0,3040.0,3153.0,3255.0,3374.0,3497.0,3621.0,3738.0,3859.0,3989.0,4119.0,4242.0,4353.0,4474.0,4593.0,4716.0,4836.0,4952.0,5063.0,5167.0,5296.0,5403.0,5498.0,5607.0,5712.0,5832.0,5964.0,6136.0,6287.0,6437.0,6588.0,6753.0,6927.0,7091.0,7249.0
SAN,6020.0,11385.0,17886.0,24244.0,30742.0,37393.0,44343.0,51132.0,57275.0,63459.0,69318.0,75454.0,81349.0,86966.0,93348.0,99647.0,106145.0,112892.0,119904.0,126925.0,133299.0,139898.0,146176.0,152638.0,158806.0,164358.0,171044.0,177706.0,184734.0,192126.0,199930.0,207707.0,214598.0,221713.0,228492.0,235535.0,242539.0,248868.0,256228.0,263563.0,271150.0,278985.0,287133.0,295173.0,302559.0,310246.0,317609.0,325161.0,332533.0,339110.0,346714.0,354153.0,361853.0,369746.0,378132.0,386505.0,394110.0,401996.0,409276.0,416895.0
SAT,2555.0,4792.0,7491.0,10295.0,13239.0,16153.0,19134.0,21893.0,24354.0,26948.0,29428.0,31969.0,34288.0,36473.0,39012.0,41423.0,44119.0,46753.0,49449.0,52092.0,54601.0,57278.0,59904.0,62512.0,64996.0,67208.0,69892.0,72506.0,75290.0,78145.0,81071.0,83814.0,86394.0,89300.0,92183.0,95080.0,98096.0,100835.0,104127.0,107329.0,110559.0,113836.0,117329.0,120794.0,124085.0,127541.0,130838.0,134173.0,137386.0,140308.0,143792.0,147059.0,150396.0,153766.0,157313.0,160800.0,164126.0,167629.0,170865.0,174221.0
SAV,587.0,1118.0,1778.0,2510.0,3298.0,4039.0,4769.0,5510.0,6171.0,6827.0,7478.0,8028.0,8543.0,9047.0,9681.0,10315.0,10884.0,11489.0,12102.0,12778.0,13425.0,14016.0,14597.0,15165.0,15612.0,16048.0,16641.0,17287.0,17973.0,18663.0,19347.0,20081.0,20702.0,21374.0,22035.0,22621.0,23435.0,24347.0,25586.0,26899.0,28272.0,29781.0,31303.0,32719.0,33967.0,35395.0,36775.0,38013.0,39147.0,40219.0,41679.0,43172.0,44732.0,46344.0,48024.0,49664.0,51040.0,52572.0,53932.0,55244.0
SBA,558.0,1026.0,1502.0,2053.0,2609.0,3187.0,3797.0,4399.0,4932.0,5495.0,6005.0,6441.0,6922.0,7349.0,7810.0,8298.0,8805.0,9297.0,9823.0,10357.0,10872.0,11389.0,11847.0,12294.0,12703.0,13052.0,13460.0,13879.0,14321.0,14762.0,15204.0,15651.0,16110.0,16569.0,16995.0,17392.0,17940.0,18439.0,19018.0,19587.0,20191.0,20801.0,21419.0,22051.0,22631.0,23256.0,23833.0,24363.0,24895.0,25360.0,25862.0,26401.0,27003.0,27579.0,28187.0,28815.0,29485.0,30192.0,30854.0,31547.0
SBN,367.0,738.0,1200.0,1598.0,1989.0,2387.0,2779.0,3181.0,3587.0,4001.0,4379.0,4757.0,5144.0,5511.0,5966.0,6411.0,6841.0,7292.0,7763.0,8246.0,8696.0,9169.0,9607.0,9993.0,10364.0,10711.0,11158.0,11541.0,11996.0,12458.0,12922.0,13409.0,13863.0,14357.0,14788.0,15194.0,15632.0,16034.0,16579.0,17094.0,17608.0,18225.0,18883.0,19538.0,20149.0,20849.0,21448.0,22014.0,22529.0,23030.0,23658.0,24229.0,24772.0,25329.0,25916.0,26526.0,27130.0,27737.0,28304.0,28847.0
SBP,408.0,776.0,1202.0,1474.0,1719.0,1955.0,2161.0,2383.0,2638.0,2884.0,3098.0,3309.0,3514.0,3754.0,4034.0,4311.0,4617.0,4895.0,5149.0,5401.0,5658.0,5924.0,6184.0,6442.0,6705.0,6956.0,7274.0,7598.0,7954.0,8267.0,8579.0,8844.0,9095.0,9357.0,9628.0,9891.0,10264.0,10610.0,10958.0,11345.0,11752.0,12168.0,12596.0,13018.0,13407.0,13823.0,14234.0,14654.0,15041.0,15390.0,15782.0,16190.0,16608.0,17037.0,17465.0,17916.0,18340.0,18815.0,19278.0,19797.0
SCC,78.0,143.0,218.0,291.0,368.0,443.0,515.0,590.0,665.0,745.0,820.0,896.0,975.0,1042.0,1116.0,1193.0,1269.0,1342.0,1401.0,1462.0,1519.0,1578.0,1636.0,1696.0,1751.0,1803.0,1862.0,1921.0,1982.0,2040.0,2100.0,2160.0,2216.0,2276.0,2331.0,2391.0,2453.0,2504.0,2579.0,2656.0,2740.0,2820.0,2902.0,2985.0,3062.0,3146.0,3223.0,3303.0,3383.0,3456.0,3533.0,3609.0,3691.0,3769.0,3852.0,3936.0,4015.0,4097.0,4174.0,4256.0
SCE,63.0,117.0,187.0,259.0,331.0,415.0,560.0,701.0,761.0,823.0,880.0,944.0,999.0,1051.0,1112.0,1171.0,1231.0,1290.0,1345.0,1407.0,1462.0,1550.0,1606.0,1666.0,1741.0,1831.0,1943.0,2056.0,2205.0,2338.0,2483.0,2634.0,2776.0,2927.0,3074.0,3199.0,3285.0,3358.0,3444.0,3529.0,3617.0,3715.0,3820.0,3946.0,4084.0,4275.0,4388.0,4535.0,4611.0,4681.0,4798.0,4992.0,5174.0,5324.0,5455.0,5605.0,5759.0,5949.0,6124.0,6299.0
SCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,90.0,157.0,222.0,289.0,354.0,423.0,491.0,554.0,620.0,685.0,739.0,791.0,842.0,907.0,970.0,1040.0,1108.0,1178.0,1280.0,1402.0,1525.0,1644.0,1771.0
SDF,917.0,1723.0,2722.0,3627.0,4675.0,5632.0,6533.0,7394.0,8204.0,9045.0,9953.0,10781.0,11506.0,12219.0,12985.0,13806.0,14744.0,15684.0,16518.0,17338.0,18164.0,19046.0,19837.0,20557.0,21279.0,21963.0,22749.0,23523.0,24518.0,25395.0,26263.0,27125.0,27921.0,28774.0,29559.0,30338.0,31834.0,33248.0,34943.0,36696.0,38633.0,40554.0,42578.0,44606.0,46568.0,48745.0,50747.0,52705.0,54448.0,55994.0,57877.0,59866.0,61991.0,64040.0,66140.0,68202.0,70201.0,72444.0,74477.0,76557.0
SEA,8349.0,15974.0,25208.0,34403.0,44696.0,55777.0,67713.0,79750.0,90236.0,100597.0,110272.0,120539.0,130186.0,139329.0,149534.0,159797.0,171257.0,183703.0,196765.0,209885.0,220851.0,231687.0,241843.0,252322.0,262311.0,271286.0,281942.0,292476.0,303928.0,316421.0,329732.0,343176.0,355019.0,366609.0,377402.0,388342.0,398942.0,408449.0,419542.0,430638.0,442627.0,455390.0,469077.0,482813.0,494598.0,506171.0,516719.0,527357.0,537477.0,546476.0,557467.0,568353.0,580364.0,593211.0,606946.0,620959.0,633136.0,645084.0,656475.0,668709.0
SFB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0,1466.0,2479.0,3313.0,4106.0,5025.0,5973.0,6683.0,7147.0,7909.0,8703.0,9493.0,10183.0,10973.0,12113.0,13128.0,14069.0,15154.0,16302.0,17095.0,17547.0,18357.0,19183.0,20138.0
SFO,12570.0,23755.0,36983.0,49858.0,63222.0,76788.0,91028.0,105424.0,118660.0,132754.0,146163.0,159585.0,172327.0,184543.0,198436.0,212258.0,227003.0,241760.0,257028.0,272761.0,287091.0,301501.0,315280.0,329082.0,341799.0,353222.0,367023.0,380219.0,394314.0,409089.0,424756.0,441012.0,455706.0,470887.0,485230.0,500025.0,513875.0,526497.0,540740.0,554936.0,569619.0,584751.0,600407.0,616257.0,630403.0,645042.0,658970.0,672983.0,686061.0,697723.0,711680.0,725313.0,739394.0,753930.0,769251.0,785720.0,798470.0,812762.0,826128.0,839733.0
SGF,574.0,1062.0,1692.0,2279.0,2909.0,3539.0,4005.0,4499.0,4976.0,5497.0,6016.0,6556.0,6784.0,7019.0,7248.0,7466.0,7717.0,8008.0,8241.0,8464.0,8683.0,8921.0,9121.0,9290.0,9507.0,9687.0,9842.0,10027.0,10209.0,10467.0,10732.0,10974.0,11223.0,11500.0,11750.0,11962.0,12624.0,13199.0,13912.0,14597.0,15334.0,16100.0,16909.0,17648.0,18351.0,19058.0,19722.0,20365.0,21016.0,21580.0,22236.0,22854.0,23621.0,24421.0,25225.0,25983.0,26688.0,27403.0,28071.0,28790.0
SGU,146.0,282.0,459.0,632.0,813.0,961.0,1114.0,1269.0,1440.0,1643.0,1814.0,1973.0,2126.0,2286.0,2466.0,2635.0,2814.0,2976.0,3135.0,3298.0,3471.0,3652.0,3849.0,4041.0,4223.0,4399.0,4638.0,4872.0,5114.0,5333.0,5552.0,5777.0,6010.0,6308.0,6566.0,6834.0,7106.0,7354.0,7628.0,7894.0,8167.0,8422.0,8659.0,8892.0,9161.0,9466.0,9775.0,10075.0,10376.0,10651.0,10994.0,11331.0,11636.0,11636.0,11636.0,11636.0,11686.0,12022.0,12340.0,12655.0
SHD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,150.0,228.0,312.0,393.0,471.0,532.0,588.0,643.0,693.0,741.0,798.0,853.0,909.0,964.0,1021.0,1075.0,1131.0,1189.0,1244.0,1327.0
SHV,544.0,971.0,1490.0,2023.0,2580.0,3150.0,3737.0,4309.0,4841.0,5387.0,5935.0,6478.0,6959.0,7396.0,7890.0,8317.0,8810.0,9321.0,9848.0,10363.0,10855.0,11375.0,11862.0,12327.0,12797.0,13219.0,13699.0,14078.0,14474.0,14918.0,15328.0,15659.0,16022.0,16388.0,16773.0,17105.0,17643.0,18141.0,18708.0,19242.0,19786.0,20340.0,20909.0,21482.0,22032.0,22614.0,23160.0,23659.0,24170.0,24621.0,25176.0,25733.0,26330.0,26936.0,27570.0,28195.0,28776.0,29374.0,29982.0,30568.0
SIT,90.0,172.0,264.0,352.0,467.0,638.0,821.0,1035.0,1146.0,1238.0,1325.0,1414.0,1502.0,1589.0,1681.0,1771.0,1885.0,2057.0,2239.0,2420.0,2517.0,2605.0,2686.0,2769.0,2858.0,2936.0,3025.0,3109.0,3214.0,3387.0,3566.0,3747.0,3840.0,3928.0,4012.0,4099.0,4183.0,4263.0,4350.0,4435.0,4539.0,4704.0,4880.0,5057.0,5162.0,5251.0,5332.0,5412.0,5493.0,5572.0,5660.0,5746.0,5856.0,6021.0,6197.0,6371.0,6475.0,6562.0,6647.0,6732.0
SJC,3279.0,6248.0,9543.0,12982.0,16604.0,20273.0,24019.0,27724.0,31143.0,34600.0,37890.0,41165.0,44337.0,47336.0,50565.0,53802.0,57282.0,60948.0,64652.0,68478.0,72029.0,75613.0,79194.0,82772.0,86349.0,89553.0,93407.0,97205.0,101355.0,105516.0,109749.0,114142.0,118286.0,122774.0,127077.0,131402.0,135624.0,139367.0,143541.0,147904.0,152580.0,157182.0,161929.0,166758.0,171401.0,176266.0,180904.0,185436.0,190277.0,194541.0,199426.0,204353.0,209509.0,214806.0,220411.0,226012.0,231451.0,236978.0,241926.0,247117.0
SJT,141.0,257.0,397.0,542.0,685.0,828.0,977.0,1126.0,1267.0,1410.0,1549.0,1693.0,1693.0,1693.0,1775.0,1859.0,1950.0,2033.0,2143.0,2255.0,2375.0,2483.0,2568.0,2676.0,2704.0,2704.0,2704.0,2704.0,2783.0,2869.0,2960.0,3053.0,3142.0,3207.0,3267.0,3295.0,3420.0,3522.0,3637.0,3755.0,3875.0,3994.0,4109.0,4229.0,4334.0,4451.0,4563.0,4690.0,4821.0,4942.0,5078.0,5207.0,5346.0,5506.0,5673.0,5848.0,6018.0,6195.0,6366.0,6532.0
SJU,2307.0,4256.0,6499.0,8733.0,10859.0,13160.0,15693.0,17976.0,19696.0,21554.0,23692.0,26257.0,28599.0,30747.0,33143.0,35483.0,37759.0,40138.0,42740.0,44978.0,46580.0,48294.0,50333.0,52825.0,55218.0,57231.0,59513.0,61730.0,63819.0,66211.0,68796.0,70999.0,71811.0,72994.0,74350.0,76143.0,78042.0,79798.0,81781.0,83886.0,85998.0,88412.0,90946.0,93069.0,94631.0,96271.0,98123.0,100401.0,102691.0,104696.0,106987.0,109105.0,111244.0,113619.0,116191.0,118555.0,120259.0,122118.0,124336.0,126913.0
SLC,8547.0,16336.0,25765.0,34537.0,43246.0,52165.0,61620.0,71065.0,79455.0,88193.0,96564.0,105243.0,113820.0,122043.0,131500.0,140107.0,149114.0,158374.0,168080.0,177783.0,186628.0,195800.0,204354.0,213304.0,222260.0,230517.0,240419.0,249416.0,258798.0,268427.0,278384.0,288495.0,297462.0,306750.0,315386.0,324404.0,333569.0,341989.0,351775.0,360970.0,370244.0,379825.0,389734.0,399890.0,409131.0,418662.0,427387.0,436693.0,445931.0,454188.0,464038.0,473199.0,482678.0,492336.0,502430.0,512655.0,522091.0,531861.0,540860.0,550864.0
