CityName,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12
Aberdeen,121.8571,82.7692,140.1667,29.1667,114.4545,46.8571,23.08,40.6667,38.1111,19.375,48.4545,59.6364,49.0588,23.9333,76.9,202.2,2.75,31.25,43.0833,16.3333,21.4615,12.2667,48.4615,45.1515,117.4762,14.0909,15.2222,61.4,39.3333,64.2632,40.1875,8.8571,52.7857,75.7692,25.7391,43.5714,60.65,91.1579,27.4545,53.0,97.7143,17.0,38.7143,43.1,24.3333,39.75,24.0556,189.1176,59.4,81.0,83.4375,94.9,96.1111,72.6364,101.0,74.9231,96.7059,52.65,22.5,122.5357
Abilene,37.3077,36.58,30.5405,44.2742,46.7273,49.3492,46.6154,27.5517,64.08,46.3243,72.7931,54.9744,,,,,,77.0,35.6667,21.3333,39.0,21.6667,13.875,76.5,68.25,79.0,,,,,,,,,,,48.1091,57.2,30.85,46.4878,46.2162,42.0566,47.3243,26.4833,38.5581,48.1607,32.3571,30.283,43.725,27.7907,50.0,55.9444,52.5652,49.0111,29.4265,58.2121,34.7209,58.5,25.4423,63.1404
Adak Island,13.0,26.0,40.3333,12.0,27.0,20.5714,24.1429,42.8571,30.1429,36.8,33.4286,21.0,25.5,13.0,32.3333,4.0,4.0,23.0,10.5,23.0,3.0,22.0,17.25,26.5,20.8,10.5,,26.0,26.3333,18.625,23.1667,27.0,,22.0,,18.75,5.0,25.8,75.2,11.0,,39.5,29.2,36.0,31.4,46.1667,36.6667,31.6667,13.25,10.0,48.0,37.1667,3.0,40.6667,39.6,53.0,20.2,30.3333,43.1429,36.1429
Aguadilla,35.6078,81.3333,45.3056,73.6316,36.3514,37.6176,41.6349,28.619,23.2571,38.0,23.0233,29.507,34.8529,38.08,25.0263,34.069,24.0417,27.134,42.5851,50.747,44.3469,21.0962,28.375,46.0882,39.1864,41.6765,40.0244,46.0723,48.0594,48.7787,45.3906,40.7647,28.625,83.1176,36.6154,30.0351,59.0351,34.3235,25.0441,45.1692,48.2667,39.5914,50.8158,50.6563,27.8367,48.5091,39.5464,34.25,34.7079,57.3281,45.0,50.2727,36.75,51.4227,68.4949,61.3299,43.9667,55.1282,28.05,43.0374
Akron,31.8456,32.828,43.7151,27.959,34.6434,43.5583,51.0,31.1982,32.9718,34.2424,39.8455,45.5854,65.2936,51.4961,28.6612,44.7717,48.5752,43.3304,59.7755,64.4949,69.4444,44.8447,30.9688,40.7447,56.8319,48.0494,54.9653,57.8919,61.2703,53.2797,67.9394,56.2326,70.6447,63.5056,73.0714,61.0373,60.9037,69.7625,49.0765,65.8659,61.3526,71.7356,57.04,62.6351,55.2381,56.2051,61.1791,56.8224,60.2908,59.1544,56.8591,67.3293,64.2222,58.7005,87.9053,76.9638,55.5833,55.2404,56.0847,73.7771
Albany,36.6615,31.7309,33.8992,33.1362,37.8966,35.7143,35.1172,34.9099,39.3208,26.05,33.8103,31.2837,32.2436,28.2694,28.4908,28.2675,32.1025,33.3356,46.3593,38.7809,30.901,21.0323,26.4244,30.9928,44.5709,40.7534,23.3889,41.8927,34.5556,35.3681,45.4511,46.5912,34.9744,28.0857,28.5093,39.4048,41.2711,39.307,42.2542,34.4146,45.8354,44.29,45.5242,43.7793,41.7972,37.4377,40.891,29.5831,48.9061,51.4238,37.5016,50.1987,42.7965,52.3995,66.4231,49.9495,50.3472,34.7633,30.536,55.8766
Albuquerque,33.1429,33.7856,26.7405,31.7837,32.4978,34.5905,35.9722,34.0094,20.9819,22.3206,26.1027,36.6971,30.8454,23.8323,26.6511,33.1707,25.5138,38.1278,36.3682,31.6131,24.6392,22.9634,24.0103,37.0902,32.2651,26.6558,31.164,27.9806,28.9717,32.8589,31.4678,30.6424,30.8511,26.405,20.7828,29.6205,32.7694,32.0033,28.2358,31.505,34.0953,32.1826,33.8568,35.6027,31.5,28.6258,28.0276,35.0458,28.128,37.2224,37.0358,28.7092,34.4665,38.9988,36.9313,33.877,35.0369,34.3774,34.9666,30.7874
Alexandria,41.6447,49.5968,59.425,50.9767,63.8889,44.039,35.3026,53.1548,65.9286,37.7581,37.4063,69.3766,46.25,77.2941,47.6042,52.0,35.8519,49.9365,84.44,62.0,67.6279,70.5769,60.4211,64.25,69.9833,51.9818,83.0794,111.9268,69.5,53.0,86.9375,83.4211,83.0,43.2,10.5,46.0,47.8065,49.3077,72.2727,40.5882,72.9796,111.2059,46.0339,67.339,46.7879,57.5091,42.75,70.6056,24.902,65.2364,54.3676,60.4915,64.1781,71.3333,54.1143,46.9828,42.58,52.7286,41.907,64.2745
Allentown/Bethlehem/Easton,29.3036,52.0,36.1695,44.125,61.549,69.1628,52.0,34.5875,38.6949,43.6667,35.3673,40.2821,43.4902,72.119,34.2093,23.1818,35.3659,55.5,73.1013,52.6076,44.5455,45.6724,67.98,40.587,83.0,32.3529,35.7059,82.7143,82.1379,36.6389,50.9574,78.25,72.4717,59.7164,28.1356,52.875,50.1017,77.5294,46.9767,46.7586,49.404,61.2857,64.729,53.3,43.9091,40.0845,51.932,43.4369,54.0722,53.3945,44.9495,50.7945,57.1909,44.6757,66.4276,57.622,42.4706,42.4105,80.8295,58.5772
Alpena,94.2353,65.6923,64.7143,67.3333,44.0,93.5,58.1111,28.75,47.1667,84.25,46.3333,86.4,142.9231,61.625,31.7778,131.75,88.3333,36.4,15.4783,59.96,52.4167,40.9231,18.4091,54.1111,61.4118,48.25,16.6111,68.3333,71.0,41.5263,96.9091,24.1429,60.7391,12.2857,40.8889,56.9643,72.4211,71.6667,81.6154,28.7778,94.1111,42.3333,58.2143,55.0,24.5,25.4286,66.4375,99.4667,90.9048,224.5,80.8333,78.3333,63.8571,54.8462,22.25,54.3333,14.7273,30.8,92.3333,150.8636
Amarillo,41.589,36.0,37.25,34.3333,34.75,41.0189,41.1574,21.2203,25.8723,31.4359,40.2289,39.6857,35.0,34.1429,24.2,35.62,47.6852,53.0435,34.507,31.2679,31.1379,25.2286,21.6522,29.6032,38.5357,34.9231,45.5385,58.5319,25.5,30.0435,38.4576,41.7625,30.2286,31.0217,17.6667,44.6136,40.5244,36.9714,27.5,32.7607,34.1716,41.6772,49.1655,44.8456,54.8661,46.6328,44.2897,47.439,44.1493,59.0098,41.1171,54.9802,59.0769,52.7154,45.7835,44.8302,58.3944,69.5683,58.0531,61.4211
Anchorage,26.6768,29.5862,30.6445,22.401,21.0496,30.3568,26.7737,24.9013,25.0449,23.5347,32.8269,24.5588,23.8938,28.226,22.4481,22.3605,27.0924,27.6771,30.8481,38.3787,19.4983,22.988,21.0,28.6309,33.3378,37.0818,33.1057,28.3462,25.4605,29.6829,35.8448,22.6021,27.5782,32.4381,27.9851,26.9291,28.7066,26.2408,27.79,29.3254,26.9409,32.6078,33.09,34.167,33.3446,29.869,41.8235,26.972,28.7091,42.3933,23.9352,28.0891,34.3007,29.9843,35.6378,30.6486,23.8787,23.8986,20.25,27.9037
Appleton,43.5362,40.1143,42.5932,25.9048,42.1563,58.8364,34.6322,31.6279,28.1964,28.3788,52.2,43.7941,31.1341,38.8182,53.1667,43.8857,31.0732,84.1034,33.5128,61.2632,53.6984,43.8308,65.0189,48.2088,83.9722,37.4412,45.2778,51.0256,63.4444,68.4737,51.1571,65.8873,52.5484,46.9796,43.2632,56.0192,51.35,71.2211,26.1688,41.5506,63.1975,56.0122,47.4848,60.69,52.7636,50.5439,50.1379,69.5814,54.1908,75.5915,45.1284,44.2526,53.9571,45.1414,53.9074,31.0723,61.9444,39.6933,60.0734,65.9683
Arcata/Eureka,87.8333,60.5789,48.9032,41.7083,46.6333,60.84,37.7059,56.5111,32.5405,54.1081,33.9429,48.1698,38.0556,96.8148,54.6585,62.0588,63.3182,28.0541,43.5,42.98,68.0476,62.075,46.4474,45.1034,60.7826,113.9259,61.069,98.875,48.4516,72.0,49.5357,78.3721,41.5556,60.3939,42.0333,36.3125,46.5667,43.6,66.6786,115.5625,73.5938,66.8667,51.9211,49.7556,89.2941,53.2821,68.4737,62.4828,102.8043,86.0769,115.7674,60.7143,49.7586,86.6667,117.8333,76.9697,72.5672,95.9474,92.26,106.4659
Asheville,43.7073,70.8654,46.0164,55.9298,34.9375,49.8783,35.8899,36.6374,27.5484,36.4286,34.2537,55.303,59.5593,63.6866,42.1455,30.918,40.2414,58.469,58.0333,56.3866,45.8571,43.3763,54.9041,69.3333,72.1818,66.5556,60.0879,86.9813,45.3714,61.6084,59.1386,63.783,96.5816,51.6378,56.0833,96.6517,67.6848,65.1866,39.3841,47.8235,52.1105,63.1956,60.9286,67.0929,62.2541,46.7245,43.2652,49.791,69.4474,63.2048,60.3459,66.3439,55.8596,61.3357,60.9393,55.31,47.6733,54.6657,41.601,51.55
Ashland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.1429,20.8889,81.6667,44.1429,51.3704,41.0,42.0879,28.3478,57.5,32.7857,19.4348,46.8966,28.7143,53.7333,42.3889,35.4074,38.625,64.3443,42.9846,40.1875,32.5455,51.6923,11.9167,33.6667
Aspen,48.4369,42.6214,44.4653,28.6923,35.4444,54.4133,44.7792,48.4098,34.95,69.1429,45.3077,82.6584,42.0093,44.2143,50.7085,27.3833,57.619,43.5577,52.5301,59.3797,50.9302,38.7857,59.3182,69.7336,67.0665,54.9615,70.6632,36.431,108.7308,67.3776,92.3611,73.2741,58.8837,86.9167,32.8214,88.3488,65.8533,73.0,61.5545,49.6429,98.2692,84.2424,83.4718,67.812,92.1455,153.2206,62.1707,71.6367,84.5141,88.75,74.3747,41.2667,82.88,89.5664,72.9275,100.6833,62.92,93.0119,137.4242,93.3611
Atlanta,26.6996,27.5276,24.4913,24.7904,31.623,35.5194,31.5421,31.2551,24.6027,20.9149,23.7766,35.584,26.4313,28.2335,28.2208,24.7235,24.0604,37.7121,45.4532,46.5286,25.9492,21.9041,22.746,30.0113,46.5582,25.8918,29.1843,56.4595,30.9519,37.1886,36.854,28.046,26.2785,24.3851,18.8947,31.1589,37.7536,28.4464,23.9526,25.7479,29.5164,46.2358,38.1323,36.2778,27.8562,24.6907,28.4883,28.2659,27.2523,35.955,26.6945,36.4595,29.9024,42.111,41.6887,32.2351,28.7448,25.7866,21.8027,27.0455
Atlantic City,28.9326,27.5333,31.1068,24.7041,52.2368,61.7701,43.1484,52.26,29.375,24.9375,35.2903,29.8533,32.9304,46.5917,51.3107,32.5288,38.2295,29.0276,48.8309,56.0752,41.661,74.9091,41.1373,35.7736,44.0526,40.3457,37.2436,28.8971,57.7164,71.7563,53.1702,39.5325,40.9091,34.069,21.7826,62.2444,45.8205,43.3158,65.4032,87.1724,70.2903,60.4038,82.8382,98.9275,28.2708,26.0571,61.9388,33.1887,56.025,49.3725,28.8462,46.9804,39.814,42.1,41.619,60.2281,76.6667,71.8519,47.619,43.0758
Augusta,39.6984,43.7288,36.7727,32.9462,45.9672,46.3514,40.4179,41.1639,25.5769,27.8462,37.3,45.0877,48.5455,49.1698,48.1042,26.5088,37.7544,64.9434,68.8333,68.0519,64.0781,43.9831,28.3651,50.6923,66.0143,56.4091,43.6333,90.6636,63.2899,74.4118,58.4189,29.7955,25.3396,37.0,38.0833,66.5833,81.6909,55.6132,38.304,38.341,36.8916,67.6181,53.3386,50.1654,43.2159,39.8553,38.1504,39.66,38.8462,54.1915,51.3358,57.3011,49.783,67.9007,54.5563,58.1533,29.7636,33.1805,41.62,37.3196
Austin,29.3809,32.9533,28.2493,28.0759,41.1043,30.6241,28.1174,30.1638,21.7805,30.7962,43.6572,33.0357,25.47,25.8062,30.5535,30.8089,33.2544,32.0207,37.993,35.6431,25.8321,23.696,25.5398,27.8082,33.7061,28.281,27.053,38.4802,33.44,35.4571,35.5062,33.1233,25.4515,27.618,24.5235,30.7819,35.0631,32.6722,30.3587,33.7784,35.9715,33.8292,34.2322,36.7619,39.2745,31.4334,31.9682,33.2224,34.1267,36.2588,34.8401,39.998,45.2899,41.2608,41.0602,42.0466,33.1688,35.8844,32.8312,33.5598
Bakersfield,69.7097,50.4043,44.1026,60.4902,54.403,41.6092,52.3125,44.3889,43.64,44.7,41.3056,57.0469,60.3611,128.9643,61.3953,47.9688,58.0909,26.6875,58.1778,45.075,46.2558,67.1525,45.5128,57.2619,51.7059,37.3,44.84,50.6389,65.3846,92.06,47.25,65.2459,72.12,35.2813,43.4706,114.0,65.0,47.9048,58.5405,28.1613,48.6923,47.0968,41.9677,68.2826,59.9429,64.0741,67.4375,73.2955,67.6122,75.3519,79.5,48.1429,65.8718,58.2941,79.9259,61.6842,22.2188,96.7838,38.1786,74.0656
Baltimore,28.4775,30.0641,30.4401,25.466,29.1583,38.1408,34.0242,34.258,28.8037,23.1954,21.6782,27.8069,21.4518,27.4938,23.7719,22.4813,23.3572,34.0787,43.9301,33.6343,23.5804,21.3238,19.8295,29.9271,29.0655,25.0488,24.803,30.6431,29.9435,37.4473,34.1147,33.83,24.5419,21.895,20.3958,26.8944,28.8128,25.1882,24.1189,27.2158,35.3072,33.4715,39.1198,34.5644,31.2512,25.9264,31.8734,33.2329,28.2175,37.5704,27.7277,30.4182,33.3882,32.2934,40.4572,35.2729,21.8074,25.5112,24.0335,26.8935
Bangor,,125.75,,,36.5385,109.1111,13.6,31.0,4.2857,113.1667,8.6667,68.5556,1.0,,,95.5,55.0,65.84,35.6222,57.975,91.625,50.0,87.5,,,,100.9,,54.8571,119.2542,68.3396,112.1538,99.1905,52.3333,76.1111,62.6296,50.4694,61.3478,60.8675,70.7313,67.7727,46.418,63.6622,70.461,47.96,44.6701,66.3898,85.122,53.0857,58.2,52.4615,53.8333,74.037,64.8254,57.7049,50.25,54.7542,44.5116,53.0244,62.7097
Barrow,41.5385,19.9231,29.9355,37.6087,19.3333,42.1905,31.8696,16.125,16.125,24.0435,55.0,13.24,19.8333,23.6667,22.6875,44.0,55.125,35.5385,31.1333,28.6,22.875,11.0769,23.0667,31.24,39.25,57.6875,25.44,90.2222,21.4615,58.7778,30.0,24.0909,18.2857,12.0,52.8182,18.8125,28.6667,31.7778,17.7692,13.5556,32.8889,48.1667,12.6667,28.5,24.7143,50.5,24.3,29.7143,14.0,26.3333,18.1667,25.375,35.75,19.1667,10.5714,5.5714,14.9,5.6429,16.4737,24.5769
Baton Rouge,46.3756,36.1892,34.239,51.4488,48.9094,50.5796,36.4225,42.6649,43.1811,43.2872,37.3443,57.7302,47.6967,50.2411,51.9024,45.5564,52.3371,67.5521,76.1455,60.2663,49.3261,50.6126,53.537,61.7528,91.4067,77.43,68.381,99.1632,79.5196,56.0943,45.8424,53.4138,38.957,69.6714,46.6636,52.7561,50.8125,69.56,56.8929,55.0571,85.7206,77.3457,55.6614,61.3976,68.6939,60.5668,41.9016,82.1779,61.4868,46.9853,35.7742,64.8632,58.0167,71.1571,48.6813,44.9876,61.547,34.9824,41.8433,60.7724
Beaumont/Port Arthur,53.7045,43.4828,78.1515,82.7353,49.6333,34.6429,47.0,41.75,48.0588,28.7647,76.68,97.3077,33.5263,44.4737,123.375,69.3913,64.3,25.6316,57.8387,67.7059,,,,113.0,83.0,,,,,,,,,,,,80.5,60.0,109.6,76.4286,22.3529,85.3462,71.7857,39.0667,27.9,43.4286,15.7273,34.875,30.0556,40.7,46.7,86.5882,62.7353,47.0385,62.7037,55.5217,90.1,79.1538,85.0588,80.1765
Belleville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.0345,52.2333,55.0,51.1795,49.6389,75.0247,72.2237,39.8857,65.8889,37.7647,37.0526,26.32,63.1111,47.2778,59.1739,45.7692,38.6667,59.8816,50.4462,88.1628,39.25,92.5417,127.7308,37.3571
Bellingham,38.1176,50.25,45.8889,34.75,26.7222,,,49.1667,,,23.72,21.6207,13.5294,26.8333,46.7,70.2,19.1,1.0,,,,,36.3333,54.1765,86.6923,66.2105,11.0588,53.0,75.3,2.0,,,,52.9831,41.8462,51.7083,36.4167,52.9831,17.8103,28.4054,26.8125,62.8056,29.64,22.4828,38.0526,96.5,50.8649,36.6809,44.2857,45.7805,25.5172,47.3871,18.4583,22.0667,29.6875,22.2813,21.8182,42.7273,42.0,34.5882
Bemidji,57.2,198.2,46.5,67.0,62.1111,23.1667,49.1818,107.0,133.25,59.3333,129.0,69.1667,51.8182,40.6875,41.3,55.5556,12.7143,23.2857,58.9545,56.6111,26.4615,45.9,69.6667,66.0476,19.2857,16.3,75.4167,109.0,105.6,40.8125,10.5,46.6667,16.75,104.4444,26.1429,104.8636,55.85,104.6364,7.8333,71.5,46.5,108.875,35.2667,58.8889,87.2308,45.625,12.8571,83.8667,197.5455,107.3158,16.1429,67.1429,7.8571,68.0,42.6667,17.1667,85.5833,48.2727,42.6667,178.7222
Bend/Redmond,46.9608,44.5333,46.6552,32.4,71.2,40.3684,45.02,72.12,28.3871,30.7188,55.3902,60.6094,64.5789,54.48,62.7692,76.7778,37.3,59.625,78.8571,56.5714,35.5,72.3605,48.72,57.9063,59.6279,79.2787,38.3793,56.5211,88.4268,60.7907,54.5111,67.8523,60.9531,77.0562,72.9032,73.1441,67.5854,58.6296,49.0455,80.4231,56.5467,43.9905,51.7846,73.8772,46.8529,58.1566,81.83,85.4333,140.4545,110.9054,98.038,90.6909,71.4066,50.488,38.3333,60.8205,71.8587,55.6429,58.2826,78.3228
Bethel,27.4706,36.2917,28.4737,18.1875,27.5,56.9286,30.16,28.2903,13.5,25.8182,33.8095,17.6857,20.1111,39.625,25.1429,21.4286,7.5,12.0,17.1667,9.1111,19.0,10.875,10.5455,30.7273,16.4167,26.0,32.5,32.9,28.6667,22.75,45.6364,14.5882,24.0,53.1429,22.7,25.6842,34.375,17.4375,21.3333,40.2,10.2222,53.25,13.25,15.8,23.1667,34.8947,19.0588,33.9565,39.0,30.8333,12.3077,31.1053,18.5294,22.0,15.6471,14.5385,24.8889,26.9375,38.8621,27.5172
Billings,28.1628,44.087,38.122,38.7333,30.0,36.0732,34.3158,40.7872,37.2121,18.2143,34.6786,52.3714,51.9688,45.5172,25.3611,48.0,49.6957,28.9762,43.3878,36.64,55.4063,29.0,35.037,69.186,58.2115,45.5882,84.75,48.9167,57.2174,94.3333,44.2593,60.6939,53.037,64.5814,137.2609,59.7179,44.803,60.5493,56.6939,62.52,66.1395,48.3968,37.3684,38.8224,158.0938,59.3478,41.2333,42.9538,36.4783,59.2115,51.8148,35.9697,60.5,51.4825,47.9908,69.3868,54.9231,63.1094,42.2941,93.974
Binghamton,,49.4,,,,69.1111,49.2222,72.75,,61.0,224.8,80.0769,76.6111,73.5652,28.0455,81.3333,34.0,47.5,66.9412,44.5,86.4444,70.0909,95.375,86.35,72.4167,55.2,113.6818,102.2632,,35.9167,49.8333,63.6,72.2727,57.8696,49.6667,112.2308,46.85,82.8333,147.2963,84.6875,65.9048,28.4167,85.3846,49.1818,39.9231,84.0,79.6316,92.3636,125.7059,186.9375,137.4737,52.2353,36.2727,91.16,90.0769,55.6364,156.0,86.3333,97.7619,57.15
Birmingham,39.4294,40.0929,35.1589,35.6605,39.8639,45.1238,37.2609,36.997,27.0607,36.6364,31.6118,41.6683,27.0076,37.0082,39.9646,31.9309,36.8436,45.3367,44.6055,52.9481,42.5093,39.968,26.8577,31.1652,54.2581,54.641,41.2243,48.1515,42.6536,49.3059,42.4875,32.9698,33.3671,33.0367,22.9736,29.2198,39.252,48.8309,33.4503,30.9855,40.0446,50.2066,48.1127,48.5105,42.8098,41.3259,31.0854,43.2428,40.8836,43.0362,37.7679,41.744,48.9443,59.19,49.644,51.0038,50.5423,50.0411,35.8176,42.6991
Bismarck/Mandan,65.2198,43.7094,42.2586,38.9565,52.5926,57.1222,33.0658,46.7692,43.25,30.0154,54.9118,31.284,62.0625,62.0556,89.5429,53.9744,60.5833,54.4,61.3333,69.1667,97.6522,20.9231,115.9167,58.8958,53.1563,35.9333,111.0,126.4643,60.2121,43.4138,40.8732,72.3333,68.4,55.3478,104.3448,67.8246,81.4429,103.2923,59.9344,52.4483,71.9483,71.0659,66.6593,48.3529,43.0845,44.0615,49.0,42.5373,56.2759,57.6216,79.2574,53.0533,53.0606,77.9,41.4096,66.1687,66.175,72.5474,53.4103,60.5905
Bloomington/Normal,52.0341,44.013,57.9155,82.5758,45.5263,40.3833,43.9167,56.4872,46.8148,45.3333,35.575,60.1852,45.6429,46.9,46.95,24.037,32.0976,42.5676,34.54,32.8421,75.4615,31.8276,59.6538,38.5143,85.9767,31.55,60.5574,66.1538,67.5,40.8718,50.3488,38.8,53.75,97.3158,56.0345,58.2,63.9355,98.4103,56.2727,57.902,55.119,57.9552,43.8276,56.1746,74.3158,72.25,41.1918,109.0128,79.0606,84.4839,56.0,59.3922,51.6,71.2987,43.0308,73.2931,39.9762,66.4815,32.0196,59.2031
Boise,44.1586,42.2946,36.7238,47.1893,34.6299,42.9146,37.7293,33.5983,45.3717,41.6534,38.5,45.0355,46.9462,57.3665,42.8467,41.2439,36.5589,37.623,42.1536,41.7441,32.1308,36.6222,37.0133,46.555,49.1784,41.5782,48.9307,38.131,36.2776,40.3373,40.5298,45.335,36.8521,51.2436,43.9189,33.1807,46.415,42.0274,39.0944,37.1538,46.9043,40.3428,32.6046,49.8958,31.753,34.07,42.0765,36.2117,41.149,39.6364,45.559,41.2897,46.9892,42.5672,38.8365,47.663,37.5545,38.0368,40.8246,41.9386
Boston,32.2171,39.6706,32.9158,28.4476,33.7636,36.6129,32.5715,33.3784,26.8896,24.1188,23.9398,39.269,31.416,44.8978,30.6111,34.3482,26.1845,31.7725,42.6092,37.2212,32.5561,27.8286,25.8471,34.4309,36.3311,34.4446,38.763,44.0732,51.3271,56.302,48.3638,39.0426,38.2906,35.6915,26.5911,43.9233,46.8821,31.8392,34.6161,43.1608,38.2185,38.7411,46.0744,51.8972,45.5944,40.9933,44.3046,35.4355,59.081,50.2348,51.1933,48.9996,44.8817,48.5131,52.7929,50.52,41.9668,42.0209,35.7196,54.2574
Bozeman,38.9432,43.8866,38.3165,53.2105,19.037,36.974,29.5942,30.4859,33.9254,19.5909,37.7857,65.5508,26.0706,39.3158,42.6173,57.3448,57.9206,35.6866,41.1325,40.5556,31.9737,26.6324,26.52,53.7484,47.4519,46.6164,47.0294,60.1515,37.5385,46.7593,56.057,34.8,29.4556,34.48,68.0339,64.9946,54.1049,65.4221,39.5672,32.3542,73.9434,45.2481,47.1676,54.4337,55.4239,50.4253,70.2727,53.2095,71.9097,68.2125,76.9505,57.1594,58.2151,50.1921,46.959,56.1437,63.1846,77.8353,59.7528,44.6875
Brainerd,72.75,28.0,21.3333,58.0,86.0,22.8333,13.1429,11.1818,134.8,84.0,97.6667,7.25,203.5,65.8571,21.0,9.0,19.3333,25.9167,33.4444,54.2,51.875,10.75,55.3333,83.6154,75.0,15.2727,28.7143,109.75,61.9091,14.1875,30.3333,7.3,58.0,54.1667,46.0909,84.2632,50.0833,46.2857,86.1429,67.7,306.3333,66.3333,65.9167,17.375,56.6667,24.75,48.5455,66.3571,83.0,76.0,67.875,55.8333,75.6667,161.75,30.4286,31.5,26.0,72.0,229.1429,55.6842
Branson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.6,74.5714,56.3333,31.0,14.0,36.0,,,,,149.0,61.0667,43.125,96.4167,27.1429,30.0,27.1111,74.2857,
